car_ext_photo_url1,car_ext_photo_url2,car_ext_photo_url3,car_id,car_int_photo_url1,car_int_photo_url2,car_int_photo_url3,car_status,car_status_id,car_year,carproof,certified,clearance,commercial,cubic_capacity,date_created,date_entry,date_service,date_sold,date_updated,demo,doors,drive_train,engine_type,extend_warranty_id,extra_option,fuel,induction,inventory_color,inventory_frame_category,inventory_frame_category_id,inventory_frame_desc,inventory_frame_style,inventory_frame_style_id,inventory_id,inventory_interior_color,inventory_make,inventory_make_id,inventory_model,inventory_model_desc_id,inventory_trim,inventory_trim_id,inventory_vehicle_category_id,new,note,odometer,option,passengers,price,severely_damaged_vehicle,transmission_gear,transmission_type,vehicle_page_views,warranty_class,warranty_date,warranty_km
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3598276,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2007,1,0,0,0,0.0,2013-04-23 21:40:47,2010-01-15 00:00:00,2006-01-27,2011-01-08,2014-10-01 21:28:04,0,5,Front wheel drive,4,0,,Unleaded,,Blue,Passenger,,,Hatchback,3.0,11,grey,Nissan,561,Versa,2314,SL,99,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, ABS Brakes, Alloy Wheels, Tilt Steering, Air Bags, Clock, Intermittent Wipers, Remote Entry, Rear Wiper, Tachometer, Block Heater, Power Brakes, Heated mirrors, Child proof locks, Floor mats",76118,,5,8485,0,0.0,MANUAL,,,2011/07/27,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3602445,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2007,1,0,0,0,,2013-04-23 21:40:47,2010-09-17 00:00:00,2006-10-16,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,,,Black,Passenger,,,Sedan,1.0,2,Black,Kia,597,Magentis,2668,,1,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Tilt Steering, Air Bags, Clock, Intermittent Wipers, Interior Trunk Release, Tachometer, Power Brakes",89606,,5,8995,0,5.0,AUTOMATIC,,Class D,2011/10/16,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3606770,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2005,1,0,0,0,,2013-04-23 21:40:47,2010-01-21 00:00:00,,,2014-10-01 21:28:04,0,4,All wheel drive,4,0,,Premium unleaded,Turbo,White,Passenger,,,,,4,Noir/bleu,Subaru,802,Impreza,2749,STI,50,1,0,"Fully Equipped, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Spoiler, Alloy Wheels, Compact Disc Changer, Remote Entry",21850,,5,32995,0,5.0,MANUAL,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3606792,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2005,1,0,0,0,,2013-04-23 21:40:47,2010-01-21 00:00:00,,,2014-10-01 21:28:04,0,4,Front wheel drive,4,0,,Unleaded,,Grey,Passenger,,,Sedan,1.0,7,Grey,Mazda,567,Mazda3,2313,GS,26,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Alarm System, Alloy Wheels, Tilt Steering, Bucket Seats, Air Bags, Driver Airbag, Passenger Airbag, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Remote Entry, Power Brakes, Child proof locks, Steering wheel audio controls, Rear window defroster, Floor mats",82237,,5,7990,0,5.0,MANUAL,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3606815,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2009,1,0,0,0,,2013-04-23 21:40:47,2010-01-21 00:00:00,2008-01-12,,2014-10-01 21:28:04,0,4,Front wheel drive,4,0,,Unleaded,,Grey,Passenger,,4 Door Sedan,Sedan,1.0,7,Grey,Mazda,567,Mazda3,2313,GX,63,1,0,"AM/FM Radio, CD Player, Power Steering, ABS Brakes, Tilt Steering, Bucket Seats, Air Bags, Wheel Covers, Driver Airbag, Passenger Airbag, Side Airbags, Adjustable Mirrors from Interior, Clock, Interior Trunk Release, Interior Fuel Latch, Color Matched Bumpers, Tachometer, Child proof locks, Rear window defroster, MP3 player, Floor mats",73690,,5,9990,0,5.0,MANUAL,,"Class C : 1 month or 1,700 km.",2013/12/12,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3607244,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,0.0,2013-04-23 21:40:47,2010-09-21 00:00:00,2007-12-12,2011-03-15,2014-10-01 21:28:17,0,5,All wheel drive,6,0,,Unleaded,,Sable,Passenger,,,Hatchback,3.0,22,Gris et Crème,Mazda,567,Tribute,2599,GARANTIE 10 ANS,239,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Tinted Windows, Alloy Wheels, Fog Lights, Tilt Steering, Air Bags, Driver Airbag, Passenger Airbag, Rear-Folding Seats, Clock, Intermittent Wipers, Remote Entry, Rear Wiper, Tachometer, Roof Rack, Split Rear Seats, Child proof locks, Floor mats",90900,,5,14995,0,0.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",2012/12/12,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3607935,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,,2013-04-23 21:40:47,2010-01-21 00:00:00,2007-01-02,2011-01-15,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,,,Blue,Passenger,,,Sedan,1.0,9,Grey,Mitsubishi,583,Lancer,2343,,1,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Electric Mirrors, Tilt Steering, Air Bags, Adjustable Mirrors from Interior, Intermittent Wipers, Remote Entry, Tachometer, Remote Starter, Power Brakes, Child proof locks, Rear window defroster",58096,,5,7995,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",2017/04/02,160000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3611271,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,,2013-04-23 21:40:47,2010-01-23 00:00:00,,2011-01-07,2014-10-01 21:28:17,0,4,Front wheel drive,V6,0,,Unleaded,,Brun,Passenger,,,Sedan,1.0,11,grey,Buick,602,Allure,2828,CX,98,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Tinted Windows, ABS Brakes, Tilt Steering, Air Bags, Wheel Covers, Adjustable Mirrors from Interior, Clock, Interior Trunk Release, Remote Entry, Tachometer, Power Brakes, Child proof locks",92500,,5,7995,0,4.0,AUTOMATIC,,,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3612268,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,2000.0,2013-04-23 21:40:47,2010-09-23 00:00:00,2008-01-28,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,,Argent Continental,Passenger,,,Sedan,1.0,22,Grey,Hyundai,563,Elantra,2375,GL GARANTIE 10 ANS,237,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Alarm System, Heated Seat, Bucket Seats, Driver Airbag, Passenger Airbag, Intermittent Wipers, Interior Trunk Release, Tachometer, Power Brakes, Heated mirrors, Child proof locks, Rear window defroster, MP3 player, Floor mats",73241,,5,12485,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3612596,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,,2013-04-23 21:40:47,2010-01-23 00:00:00,2008-01-20,2011-01-09,2014-10-01 21:28:17,0,4,4X4,V8,0,,,,Blue,Pick-Up,,Supercab,,,2,Grey,Ford,562,F-150,2308,- Boîte 8',2,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Captain Chair, ABS Brakes, Fog Lights, Tilt Steering, Long Box, Extended Cab, Bed Liner, Rear Step Bumper, Air Bags, Hood Protector, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Tachometer, Running Boards, Power Brakes, Traction Control, MP3 player",55022,,6,22993,0,4.0,AUTOMATIC,,"Class B : 3 months or 5,000 km.",2011/05/20,60000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3614028,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2007,1,0,0,0,,2013-04-23 21:40:47,2010-01-24 00:00:00,2007-01-31,,2014-10-01 21:28:17,0,5,Front wheel drive,V6,0,,,,Silver,Mini Van,,,,,2,Grey,Dodge,569,Grand Caravan,2315,,1,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, ABS Brakes, Kill Switch, Tilt Steering, Air Bags, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Remote Entry, Power Brakes, Dual sliding doors, Third row seating, Rear window defroster",75982,,7,11495,0,4.0,AUTOMATIC,,Class D,2012/03/31,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3614327,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2011,1,0,0,0,,2013-04-23 21:40:47,2010-09-24 00:00:00,2010-09-24,,2014-10-01 21:28:17,1,4,Front wheel drive,4,0,,,,Argent céleste,Passenger,,,Sedan,1.0,22,,Hyundai,563,Sonata,2378,Limited Nav,254,1,0,,1200,,5,32675,0,6.0,AUTOMATIC,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3614335,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2011,1,0,0,0,,2013-04-23 21:40:47,2010-09-24 00:00:00,2010-09-24,,2014-10-01 21:28:17,1,4,Front wheel drive,4,0,,,,Argent celeste,Passenger,,,Sedan,1.0,22,,Hyundai,563,Sonata,2378,LIMITED,9,1,0,,4300,,5,30675,0,6.0,AUTOMATIC,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3619822,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2005,1,0,0,0,,2013-04-23 21:40:47,2010-09-29 00:00:00,2005-04-29,2011-04-19,2014-10-01 21:28:04,0,4,Front wheel drive,4,0,,,,Silver,Passenger,,,Sedan,1.0,9,Black,Mitsubishi,583,Lancer,2343,,1,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, ABS Brakes, Spoiler, Alloy Wheels, Fog Lights, Tilt Steering, Air Bags, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Remote Entry, Tachometer, Power Brakes",146313,Prise auxiliaire,5,6995,0,5.0,MANUAL,,Class D,2015/04/29,160000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620336,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2003,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:04,0,4,4X4,V6,0,,Unleaded,,Étain,Sport Utility,,,,,15,Beige,Nissan,561,Xterra,2416,XE,65,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, ABS Brakes, Alarm System, Bucket Seats, Driver Airbag, Passenger Airbag, Rear-Folding Seats, Tachometer, Block Heater, Roof Rack, Running Boards, Power Brakes, Child proof locks",180000,,5,5995,0,5.0,MANUAL,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620349,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2003,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:17,0,4,Front wheel drive,8,0,,Unleaded,,Silver,Passenger,,,Sedan,1.0,15,Black,Cadillac,798,DeVille,4055,,1,1,0,"AM/FM Radio, Cassette Player, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Leather Interior, ABS Brakes, Alarm System, Alloy Wheels, Heated Seat, Fog Lights, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Electric Seats, Interior Trunk Release, Remote Entry, Tachometer, Power Brakes, Traction Control, Heated mirrors, Child proof locks, Steering wheel audio controls, Floor mats",94000,,0,6995,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620369,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2004,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,,Silver,Passenger,,,Sedan,1.0,15,Grey,Chevrolet,575,Malibu,2371,,1,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Electric Mirrors, Alarm System, Bucket Seats, Driver Airbag, Passenger Airbag, Electric Seats, Interior Trunk Release, Remote Entry, Tachometer, Rear window defroster, Floor mats",125000,,0,2995,0,4.0,AUTOMATIC,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620382,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2004,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,,Silver,Passenger,,,Sedan,1.0,15,Grey,Nissan,561,Sentra,2406,1.8 SE,114,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Electric Mirrors, Alarm System, Bucket Seats, Driver Airbag, Passenger Airbag, Rear-Folding Seats, Interior Trunk Release, Tachometer, Block Heater, Child proof locks, Rear window defroster, Floor mats",87000,,0,4995,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620391,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2004,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,,Étain,Passenger,,,Sedan,1.0,15,Beige,Nissan,561,Sentra,2406,1.8S,110,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Alarm System, Bucket Seats, Driver Airbag, Passenger Airbag, Rear-Folding Seats, Interior Trunk Release, Remote Entry, Tachometer, Block Heater, Power Brakes, Heated mirrors, Child proof locks, Rear window defroster, Floor mats",91900,,0,4995,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620450,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,3500.0,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2011-03-20 00:00:00,0,4,All wheel drive,V6,0,,Unleaded,,Silver,Sport Utility,,,,,15,Black,Nissan,561,Murano,2324,SL,99,1,0,"AM/FM Radio, Cassette Player, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Tinted Windows, ABS Brakes, Alarm System, Alloy Wheels, Heated Seat, Fog Lights, Bucket Seats, Air Bags, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Electric Seats, Rear-Folding Seats, Compact Disc Changer, Remote Entry, Tachometer, Block Heater, Onboard Computer, Dual Zone Climate Control, Power Brakes, Heated mirrors, Child proof locks, Steering wheel audio controls, Rear window defroster, MP3 player, Parking assistance",64000,,5,16995,0,0.0,,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3620473,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,,2013-04-23 21:40:47,2010-01-29 00:00:00,,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,,Silver,Passenger,,,Sedan,1.0,15,Grey,Saturn,781,Ion,2610,Uplevel,113,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Sun Roof, Electric Mirrors, ABS Brakes, Alarm System, Spoiler, Alloy Wheels, Fog Lights, Bucket Seats, Air Bags, Driver Airbag, Passenger Airbag, Rear-Folding Seats, Interior Trunk Release, Tachometer, Power Brakes, Traction Control, Rear window defroster, MP3 player, Floor mats",125000,,0,4995,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3621928,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,,2013-04-23 21:40:47,2010-01-30 00:00:00,2005-01-09,,2014-10-01 21:28:17,0,4,Front wheel drive,4,0,,Unleaded,Normally aspirated,Red,Sport Utility,,V.U.S.,,,2,Black,Kia,597,Sportage,2401,,1,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Tinted Windows, ABS Brakes, Alarm System, Alloy Wheels, Fog Lights, Kill Switch, Tilt Steering, Bucket Seats, Driver Airbag, Passenger Airbag, Side Airbags, Rear-Folding Seats, Intermittent Wipers, Color Matched Bumpers, Remote Entry, Tachometer, Roof Rack, Split Rear Seats, Remote Starter, Traction Control, Heated mirrors, Child proof locks, Stability control, Rear window defroster, Floor mats",86542,,5,11000,0,4.0,AUTOMATIC,,Class D,2010/11/09,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3622410,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,2000.0,2013-04-23 21:40:47,2010-01-30 00:00:00,2008-01-08,,2011-03-20 00:00:00,0,4,Front wheel drive,4,0,,Unleaded,,Blue,Passenger,,,Sedan,1.0,10,Black,Mitsubishi,583,Lancer,2343,GTS,90,1,0,"AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, ABS Brakes, Spoiler, Alloy Wheels, Heated Seat, Fog Lights, Kill Switch, Tilt Steering, Air Bags, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Rear-Folding Seats, Clock, Intermittent Wipers, Interior Trunk Release, Interior Fuel Latch, Remote Entry, Tachometer, Onboard Computer, Split Rear Seats, Heated mirrors, Child proof locks, Steering wheel audio controls, Rear window defroster, MP3 player, Skirt Kit, Floor mats",59178,,5,15995,0,0.0,,,"Class B : 3 months or 5,000 km.",2018/03/08,160000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3623906,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2003,1,0,0,0,0.0,2013-04-23 21:40:47,2010-01-01 00:00:00,,,2014-10-01 21:28:17,0,2,Rear wheel drive,V6,0,,Unleaded,,Yellow,Passenger,,,Coupe,2.0,7,Grey,Ford,562,Mustang,2379,,1,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Alarm System, Spoiler, Alloy Wheels, Kill Switch, Tilt Steering, Bucket Seats, Driver Airbag, Passenger Airbag, Electric Seats, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Interior Trunk Release, Remote Entry, Power Brakes, Rear window defroster, Floor mats",74279,,4,8990,0,5.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3628380,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,0.0,2013-04-23 21:40:47,2010-10-04 00:00:00,2007-12-10,,2014-10-01 21:28:17,0,4,,4,0,,Unleaded,,Blue,Passenger,1.0,,Sedan,1.0,22,Grey,Hyundai,563,Elantra,2375,"GL  à  partir de 1,9%",2408,1,0,"Power Windows, Power Doors, Power Steering, Cruise Control, Electric Mirrors, Air Conditioning, Heated Front Seats, Floor Mats, Tilt Steering Wheel, AM/FM Radio, MP3 Player, Tachometer, Alarm System, Driver Airbag, Passenger Airbag, Bucket Seats",74884,,5,14490,0,4.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",2012/12/10,100000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3628439,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2006,1,0,0,0,3500.0,2013-04-23 21:40:47,2010-10-04 00:00:00,,,2014-10-01 21:28:17,0,2,Rear wheel drive,V6,0,,Premium unleaded,Normally aspirated,Silver,Passenger,,Berline 2 portes,Convertible,4.0,8,Cuir Argent,Mercedes-Benz,573,Classe CLK,4147,3.5L,80,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Leather Interior, ABS Brakes, Alarm System, Alloy Wheels, Heated Seat, Fog Lights, Kill Switch, Tilt Steering, Bucket Seats, Air Bags, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Electric Seats, Clock, Intermittent Wipers, Interior Trunk Release, Color Matched Bumpers, Rear Heating, Electric Right Front Seat, Electric Left Front Seat, Compact Disc Changer, Remote Entry, Tachometer, Onboard Computer, Dual Zone Climate Control, Memory Seats, Power Brakes, Traction Control, Heated mirrors, Steering wheel audio controls, Stability control, Rainsensing wipers, Rear window defroster, In-dash CD changer, Skirt Kit, Floor mats",49000,,4,29995,0,7.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3629176,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2007,1,0,0,0,5500.0,2013-04-23 21:40:47,2010-10-05 00:00:00,2007-04-28,,2014-10-01 21:28:17,0,2,Rear wheel drive,8,0,,Premium unleaded,Supercharged,Black,Passenger,,2 Door,Convertible,4.0,8,Cuir Noir/Rouge,Mercedes-Benz,573,Classe SLK,4313,5.5L AMG,87,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, Tinted Windows, Leather Interior, ABS Brakes, Alarm System, Spoiler, Alloy Wheels, Heated Seat, Fog Lights, Kill Switch, Tilt Steering, Bucket Seats, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Electric Seats, Clock, Intermittent Wipers, Interior Trunk Release, Color Matched Bumpers, Electric Right Front Seat, Electric Left Front Seat, Compact Disc Changer, Remote Entry, Tachometer, Navigation Computer, Onboard Computer, Dual Zone Climate Control, Memory Seats, Power Brakes, Traction Control, Heated mirrors, Steering wheel audio controls, Stability control, Rainsensing wipers, Rear window defroster, Xenon headlights, Skirt Kit, Floor mats",67300,"Harmond Kardon System,Volant électrique,Auto leveling light,Commandes de la transmission au volant,Ensemble technologie,Roues 18 pouces,Phares à capteur solaire",2,48895,0,7.0,AUTOMATIC,,"Class C : 1 month or 1,700 km.",2011/04/24,80000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3630444,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,FOR_SALE,1,2009,1,0,0,0,,2013-04-23 21:40:47,2010-10-05 00:00:00,,,2015-02-05 14:56:07,0,4,Front wheel drive,4,0,,Unleaded,Normally aspirated,Blanc,Passenger,,,Sedan,1.0,25,Noir,Toyota,589,Yaris,2622,AERO,329,1,0,"CD Player, Power Doors, Power Steering, Air Conditioning, Cruise Control, ABS Brakes, Spoiler, Alloy Wheels, Fog Lights",37000,,0,306,0,5.0,MANUAL,,Class D,,0
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3631154,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2008,1,0,0,0,,2013-04-23 21:40:47,2010-10-06 00:00:00,2008-02-22,,2014-10-01 21:28:17,0,4,All wheel drive,V6,0,,Unleaded,Normally aspirated,White,Passenger,,4 Door Sedan,Limousine,,8,Cuir Black Artico,Mercedes-Benz,573,Classe C 230,3978,2.5L,75,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Sun Roof, Electric Mirrors, ABS Brakes, Alarm System, Alloy Wheels, Heated Seat, Fog Lights, Kill Switch, Tilt Steering, Bucket Seats, Climate Control, Driver Airbag, Passenger Airbag, Side Airbags, Electric Seats, Clock, Intermittent Wipers, Interior Trunk Release, Color Matched Bumpers, Rear Heating, Remote Entry, Tachometer, Onboard Computer, Dual Zone Climate Control, Power Brakes, Traction Control, Heated mirrors, Child proof locks, Steering wheel audio controls, Rainsensing wipers, Rear window defroster, MP3 player, Skirt Kit, Floor mats",51000,,5,28995,0,7.0,AUTOMATIC,,Class D,2012/02/22,80000
http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,3631310,http://img.sm360.ca/images/var/images/bdc-hackathon-2019/used_car.jpg,,,DELETED,3,2007,1,0,0,0,,2013-04-23 21:40:47,2010-01-06 00:00:00,,,2014-10-01 21:28:04,0,4,Front wheel drive,4,0,,Unleaded,,Silver,Passenger,,,Sedan,1.0,6,Black,Mazda,567,Mazda3,2313,,1,1,0,"Fully Equipped, AM/FM Radio, CD Player, Power Windows, Power Doors, Power Steering, Air Conditioning, Cruise Control, Electric Mirrors, ABS Brakes, Fog Lights, Kill Switch, Tilt Steering, Air Bags, Driver Airbag, Passenger Airbag, Side Airbags, Rear-Folding Seats, Adjustable Mirrors from Interior, Clock, Intermittent Wipers, Color Matched Bumpers, Protective Side Moulding, Remote Entry, Split Rear Seats, Power Brakes, Heated mirrors, Child proof locks, Steering wheel audio controls, Rainsensing wipers, Rear window defroster, Skirt Kit",66590,"""Mags 17""""""",5,9995,0,5.0,MANUAL,,"Class C : 1 month or 1,700 km.",,0
